梁啓超,1873,1929,1873年@1929年
光緒帝,1871,1908,1871年@1908年
戊戌の政変,1898,1898,1898年
西太后,1835,1908,1835年@1908年
義和団事件,1900,1901,1900年@01年
日露戦争,1904,1905,1904年@05年
血の日曜日事件,1905,1905,1905年
第1次ロシア革命,1905,1905,1905年
奉天会戦,1905,1905,1905年
日本海海戦,1905,1905,1905年
セオドア＝ローズヴェルト,1858,1919,1858年@1919年
セオドア＝ルーズヴェルト,1858,1919,1858年@1919年
ポーツマス条約,1905,1905,1905年
日仏協約,1907,1907,1907年
大韓帝国,1897,1910,1897年@1910年
第1次日韓協約,1904,1904,1904年
第2次日韓協約,1905,1905,1905年
ハーグ密使事件,1907,1907,1907年
第3次日韓協約,1907,1907,1907年
伊藤博文,1841,1909,1841年@1909年
安重根,1879,1910,1879年@1910年
孫文,1866,1925,1866年@1925年
章炳麟,1869,1936,1869年@1936年
鉄道国有令,1911,1911,1911年
辛亥革命,1911,1912,1911年@12年
第一革命,1911,1912,1911年@12年
中華民国建国,1912,1912,1912年
袁世凱,1859,1916,1859年@1916年
宣統帝,1906,1967,1906年@67年
溥儀,1906,1967,1906年@67年
臨時約法,1912,1912,1912年
宋教仁,1882,1913,1882年@1913年
第二革命,1913,1913,1913年
第三革命,1915,1915,1915年
軍閥,1916,1928,1916年@28年
シャー＝ワリーウッラー,1703,1762,1703年@62年
ラーム＝モーハン＝ローイ,1772,1833,1772年@74年@1833年
ナオロジー,1825,1917,1825年@1917年
バネルジー,1848,1925,1848年@1925年
ティラク,1856,1920,1856年@1920年
ベンガル分割令,1905,1905,1905年
カーゾン法,1905,1905,1905年
カーゾン,1859,1925,1859年@1925年
ホセ＝リサール,1861,1896,1861年@96年
アギナルド,1869,1964,1869年@1964年
フィリピン革命,1896,1902,1896年@1902年
フィリピン共和国発足,1899,1899,1899年
マロロス共和国,1899,1899,1899年
フィリピン＝アメリカ戦争,1899,1902,1899年@1902年
ラーマ5世,1853,1910,1853年@1910年
ファン＝ボイ＝チャウ,1867,1940,1867年@1940年
ファン＝チュー＝チン,1872,1926,1872年@1926年
日仏協約,1907,1907,1907年
アフガーニー,1838,1897,1838年@39年@97年
ムハンマド＝アブドゥフ,1849,1905,1849年@1905年
アブデュル＝ハミト2世,1842,1918,1842年@1918年
青年トルコ革命,1908,1908,1908年
カージャール朝,1796,1925,1796年@1925年
タバコ＝ポイコット運動,1891,1891,1891年
イラン立憲革命,1905,1911,1905年@11年
第一次世界大戦,1914,1918,1914年@18年
サライェヴォ事件,1914,1914,1914年
フランツ＝フェルディナント,1864,1914,1864年@1914年
オーストリアの対セルビア宣戦,1914,1914,1914年
日本の参戦,1914,1914,1914年
石井・ランシング協定,1917,1917,1917年
タンネンベルクの戦い,1914,1914,1914年
ヒンデンブルク,1847,1934,1847年@1934年
マルヌの戦い,1914,1914,1914年
ロンドン秘密条約,1915,1915,1915年
三国同盟離脱,1915,1915,1915年
イタリア三国同盟離脱,1915,1915,1915年
イタリア参戦,1915,1915,1915年
フセイン・マクマホン協定,1915,1915,1915年
フサイン・マクマホン協定,1915,1915,1915年
フセイン・マクマホン書簡,1915,1915,1915年
サイクス・ピコ協定,1916,1916,1916年
インド自治の約束,1917,1917,1917年
バルフォア宣言,1917,1917,1917年
ソンムの戦い,1906,1916,1916年@6年
イープルの戦い,1904,1917,1914年@10年@15年@4年@17年
無制限潜水艦作戦,1917,1917,1917年
アメリカ合衆国の参戦,1917,1917,1917年
キール軍港の水兵反乱,1918,1918,1918年
ドイツ共和国の成立,1918,1918,1918年
ドイツ休戦協定,1918,1918,1918年
ドイツ休戦協定条約,1918,1918,1918年
ロシア単独講和,1918,1918,1918年
ニコライ2世,1868,1918,1868年@1918年
臨時政府,1903,1917,1917年@3年
ケレンスキー,1881,1970,1881年@1970年
レーニン,1870,1924,1870年@1924年
四月テーゼ,1917,1917,1917年
十一月革命,1917,1917,1917年
ロシア暦十月革命,1917,1917,1917年
平和に関する布告,1917,1917,1917年
土地に関する布告,1917,1917,1917年
トロツキー,1879,1940,1879年@1940年
対ソ干渉戦争,1918,1922,1918年@22年末
シベリア出兵,1918,1918,1918年
ソヴィエト＝ポーランド戦争,1920,1921,1920年@21年
英ソ通商協定,1921,1921,1921年
イギリスのソ連承認,1924,1924,1924年
イタリアのソ連承認,1924,1924,1924年
フランスのソ連承認,1924,1924,1924年
日本のソ連承認,1925,1925,1925年
ウィルソン,1856,1924,1856年@1924年
ロイド＝ジョージ,1863,1945,1863年@1945年
クレマンソー,1841,1929,1841年@1929年
サン＝ジェルマン条約,1919,1919,1919年
ヌイイ条約,1919,1919,1919年
トリアノン条約,1920,1920,1920年
セーヴル条約,1920,1920,1920年
ワシントン会議,1921,1922,1921年@22年
日英同盟解消,1921,1921,1921年
ジュネーヴ軍縮会議,1927,1927,1927年
ケロッグ,1856,1937,1856年@1937年
ブリアン,1862,1932,1862年@1932年
ロンドン軍縮会議,1930,1930,1930年
ロイド＝ジョージ挙国一致内閣,1916,1922,1916年@22年
第4回選挙法改正,1918,1918,1918年
女性参政権,1918,1918,1918年
イギリス女性参政権,1918,1918,1918年
デ＝ヴァレラ,1882,1975,1882年@1975年
マクドナルド,1866,1937,1866年@1937年
第1次マクドナルド内閣,1924,1924,1924年
第5回選挙法改正,1928,1928,1928年
ルール占領,1923,1925,1923年@25年
ルール出兵,1923,1925,1923年@25年
ブリアン,1862,1932,1862年@1932年
ローザ＝ルクセンブルク,1870,1919,1870年@1919年
カール＝リーブクネヒト,1871,1919,1871年@1919年
ヴァイマル共和国,1919,1933,1919年@33年
ワイマール共和国,1919,1933,1919年@33年
エーベルト,1871,1925,1871年@1925年
ルール占領,1923,1925,1923年@25年
シュトレーゼマン,1878,1929,1878年@1929年
ドイツの国際連盟加入,1926,1926,1926年
ヒンデンブルク,1847,1934,1847年@1934年
ローザンヌ会議,1932,1932,1932年
ハンガリー革命,1918,1919,1918年@19年
ホルティ,1868,1959,1868年@1959年
マサリク,1850,1937,1850年@1937年
ベネシュ,1884,1948,1884年@1948年
ピウスツキ,1867,1935,1867年@1935年
ムッソリーニ,1883,1945,1883年@1945年
ローマ進軍,1922,1922,1922年
ラテラン条約,1929,1929,1929年
ラテラノ条約,1929,1929,1929年
レーニンの死,1924,1924,1924年
トロツキー,1879,1940,1879年@1940年
スターリン,1879,1953,1879年@1953年
ブハーリン,1888,1938,1888年@1938年
第1次五カ年計画,1928,1932,1928年@32年
アメリカのソ連承認,1933,1933,1933年
ソ連,1934,1934,1934年
国際連盟加入,1934,1934,1934年
第3次五カ年計画,1938,1942,1938年@42年
ハーディング,1865,1923,1865年@1923年
クーリッジ,1872,1933,1872年@1933年
フーヴァー,1874,1964,1874年@1964年
フォード,1863,1947,1863年@1947年
二十一カ条要求,1915,1915,1915年
陳独秀,1879,1942,1879年@1942年
胡適,1891,1962,1891年@1962年
李大釗,1889,1927,1889年@1927年
魯迅,1881,1936,1881年@1936年
ダライ＝ラマ13世,1876,1933,1876年@1933年
チョイパルサン,1895,1952,1895年@1952年
三・一運動,1903,1919,1919年@3年
万歳事件,1903,1919,1919年@3年
米騒動,1918,1918,1918年
シベリア出兵,1918,1922,1918年@22年
田中内閣,1927,1929,1927年@29年
田中義一内閣,1927,1929,1927年@29年
張作霖爆殺事件,1928,1928,1928年
山東出兵,1927,1928,1927年@28年
済南事件,1928,1928,1928年
段祺瑞,1865,1936,1865年@1936年
国共合作,1924,1927,1924年@27年
第1次国共合作,1924,1927,1924年@27年
蔣介石,1887,1975,1887年@1975年
北伐,1926,1928,1926年@28年
馮国璋,1859,1919,1859年@1919年
呉佩孚,1874,1939,1874年@1939年
張作霖,1875,1928,1875年@1928年
張作霖爆殺事件,1928,1928,1928年
奉天事件,1928,1928,1928年
張学良,1901,2001,1901年@2001年
戦後自治の約束,1917,1917,1917年
ローラット法,1919,1919,1919年
アムリットサール事件,1919,1919,1919年
ガンディー,1869,1948,1869年@1948年
タゴール,1861,1941,1861年@1941年
アンベードカル,1893,1957,1893年@1957年
ネルー,1889,1964,1889年@1964年
ネール,1889,1964,1889年@1964年
新インド統治法,1935,1935,1935年
改正インド統治法,1935,1935,1935年
ジンナー,1876,1948,1876年@1948年
サヤ＝サン,1876,1931,1876年@1931年
ビルマ統治法,1937,1937,1937年
アウン＝サン,1915,1947,1915年@47年
ピブン,1897,1964,1897年@1964年
カルティニ,1879,1904,1879年@1904年
スカルノ,1901,1970,1901年@70年
ホー＝チ＝ミン,1890,1969,1890年@1969年
トルコ革命,1919,1923,1919年@23年
侵入ギリシア軍との戦い,1919,1922,1919年@22年
セーヴル条約,1920,1920,1920年
ムスタファ＝ケマル,1881,1938,1881年@1938年
ケマル＝パシャ,1881,1938,1881年@1938年
スルタン制廃止,1922,1922,1922年
ローザンヌ条約,1923,1923,1923年
カリフ制廃止,1924,1924,1924年
文字改革,1928,1928,1928年
ローマ字採用,1928,1928,1928年
エジプト王国,1922,1953,1922年@53年
エジプト＝イギリス同盟条約,1936,1936,1936年
フセイン・マクマホン協定,1915,1915,1915年
フサイン・マクマホン協定,1915,1915,1915年
フセイン・マクマホン書簡,1915,1915,1915年
バルフォア宣言,1917,1917,1917年
フセイン,1856,1931,1856年@1931年
フサイン,1856,1931,1856年@1931年
イブン＝サウード,1880,1953,1880年@1953年
アブド＝アルアジーズ,1880,1953,1880年@1953年
カージャール朝,1796,1925,1796年@1925年
レザー＝ハーン,1877,1944,1877年@1944年
レザー＝シャー,1877,1944,1877年@1944年
パフレヴィー朝,1925,1979,1925年@79年
イランと改称,1935,1935,1935年
第3次アフガン戦争,1919,1919,1919年
アフガニスタン独立,1919,1919,1919年
デュポイス,1868,1963,1868年@1963年
フーヴァー,1874,1964,1874年@1964年
フランクリン＝ローズヴェルト,1882,1945,1882年@1945年
フランクリン＝ルーズヴェルト,1882,1945,1882年@1945年
ニューディール,1933,1935,1933年@35年
ケインズ,1883,1946,1883年@1946年
ワグナー法,1935,1935,1935年
社会保障法,1935,1935,1935年
ソ連の承認,1933,1933,1933年
アメリカソ連の承認,1933,1933,1933年
キューバ独立の承認,1934,1934,1934年
カルデナス,1895,1970,1895年@1970年
ヴァルガス,1883,1954,1883年@1954年
第2次マクドナルド内閣,1929,1931,1929年@31年
失業保険の削減,1931,1931,1931年
マクドナルド挙国一致内閣,1931,1935,1931年@35年
金本位制停止,1931,1931,1931年
オタワ連邦会議,1932,1932,1932年
イギリス連邦経済会議,1932,1932,1932年
満州事変,1931,1933,1931年@33年
上海事変,1901,1932,1932年@1年
満州国,1932,1945,1932年@45年
溥儀,1906,1967,1906年@67年
五・ー五事件,1932,1932,1932年
国際連盟脱退,1933,1933,1933年
日本国際連盟脱退,1933,1933,1933年
海軍軍縮条約破棄,1934,1934,1934年
毛沢東,1893,1976,1893年@1976年
長征,1934,1936,1934年@36年
大西遷,1934,1936,1934年@36年
遵義会議,1935,1935,1935年
八・一宣言,1935,1935,1935年
張学良,1901,2001,1901年@2001年
西安事件,1936,1936,1936年
国共合作,1937,1937,1937年
第2次国共合作,1937,1937,1937年
盧溝橋事件,1937,1937,1937年
日中戦争,1937,1945,1937年@45年
南京虐殺事件,1937,1937,1937年
ノモンハン事件,1905,1939,1939年@5年
広州占領,1938,1938,1938年
武漢占領,1938,1938,1938年
重慶政府,1938,1946,1938年@46年
汪兆銘,1883,1944,1883年@1944年
汪精衛,1883,1944,1883年@1944年
ヒトラー,1889,1945,1889年@1945年
ミュンヘン一揆,1923,1923,1923年
ローザンヌ会議,1932,1932,1932年
ヒンデンブルク,1847,1934,1847年@1934年
全権委任法,1933,1933,1933年
第三帝国,1933,1945,1933年@45年
国際連盟脱退,1933,1933,1933年
ドイツ国際連盟脱退,1933,1933,1933年
ザール編入,1935,1935,1935年
再軍備宣言,1935,1935,1935年
ドイツ再軍備宣言,1935,1935,1935年
仏ソ相互援助条約,1935,1935,1935年
ソ連＝チェコ相互援助条約,1935,1935,1935年
フランス＝チェコ相互援助条約,1935,1935,1935年
英独海軍協定,1935,1935,1935年
ロカルノ条約破棄,1936,1936,1936年
ラインラント進駐,1936,1936,1936年
アインシュタイン,1879,1955,1879年@1955年
トーマス＝マン,1875,1955,1875年@1955年
エチオピア侵入,1935,1936,1935年@36年
国際連盟脱退,1937,1937,1937年
イタリア国際連盟脱退,1937,1937,1937年
アムステルダム反戦会議,1932,1932,1932年
コミンテルン第7回大会,1907,1935,1935年@7年
人民戦線内閣,1936,1937,1936年@37年
フランス人民戦線内閣,1936,1937,1936年@37年
ブルム,1872,1950,1872年@1950年
スペイン革命,1931,1931,1931年
人民戦線内閣,1936,1939,1936年@39年
アサーニャ,1880,1940,1880年@1940年
スペイン内戦,1936,1939,1936年@39年
フランコ,1892,1975,1892年@1975年
ヘミングウェー,1899,1961,1899年@1961年
マルロー,1901,1976,1901年@76年
オーウェル,1903,1950,1903年@50年
サラザール,1889,1970,1889年@1970年
ミュンヘン会談,1938,1938,1938年
ネヴィル＝チェンバレン,1869,1940,1869年@1940年
ダラディエ,1884,1970,1884年@1970年
チェコスロヴァキア解体,1939,1939,1939年
スロヴァキア保護国化,1939,1939,1939年
アルバニア併合,1939,1939,1939年
第二次世界大戦,1939,1945,1939年@45年
独ソ不可侵条約,1939,1939,1939年
第二次世界大戦の開始,1939,1939,1939年
ポーランド侵攻,1939,1939,1939年
ソ連ポーランド侵攻,1939,1939,1939年
ソ連＝フィンランド戦争,1939,1940,1939年@40年
国際連盟,1939,1939,1939年
ソ連を除名,1939,1939,1939年
デンマーク・ノルウェー侵入,1940,1940,1940年
ドイツデンマーク・ノルウェー侵入,1940,1940,1940年
オランダ・ベルギー侵入,1940,1940,1940年
ドイツオランダ・ベルギー侵入,1940,1940,1940年
チャーチル,1874,1965,1874年@1965年
イタリア参戦,1940,1940,1940年
パリ占領,1940,1940,1940年
フランス降伏,1940,1940,1940年
ペタン,1856,1951,1856年@1951年
ヴィシー政府,1940,1944,1940年@44年
ド＝ゴール,1890,1970,1890年@1970年
ティトー,1892,1980,1892年@1980年
大西洋上会談,1941,1941,1941年
米英首脳会談,1941,1941,1941年
太平洋戦争,1941,1945,1941年@45年
日独伊三国同盟,1940,1940,1940年
日独伊三国軍事同盟,1940,1940,1940年
日米交渉,1941,1941,1941年
真珠湾奇襲,1941,1941,1941年
ドイツ・イタリア,1941,1941,1941年
対米宣戦,1941,1941,1941年
マレー占領,1941,1941,1941年
シンガポール占領,1942,1942,1942年
ジャワ・スマトラ占領,1942,1942,1942年
フィリピン占領,1942,1942,1942年
ビルマ占領,1942,1942,1942年
ミャンマー占領,1942,1942,1942年
金日成,1912,1994,1912年@94年
チャンドラ＝ポース,1897,1945,1897年@1945年
ベトナム独立同盟,1941,1941,1941年
ベトミン,1941,1941,1941年
ホー＝チ＝ミン,1890,1969,1890年@1969年
ミッドウェー海戦,1942,1942,1942年
スターリングラードの戦い,1942,1943,1942年@43年
北アフリカ上陸,1942,1942,1942年
連合軍北アフリカ上陸,1942,1942,1942年
コミンテルン解散,1943,1943,1943年
シチリア島上陸,1943,1943,1943年
連合軍シチリア島上陸,1943,1943,1943年
イタリア新政府無条件降伏,1943,1943,1943年
ファシスト党解散,1943,1943,1943年
カイロ会談,1943,1943,1943年
テヘラン会談,1911,1943,1943年@11年
アイゼンハウアー,1890,1969,1890年@1969年
パリ解放,1944,1944,1944年
サイパン島陥落,1944,1944,1944年
アメリカ軍,1945,1945,1945年
フィリピン奪回,1945,1945,1945年
ヤルタ会談,1945,1945,1945年
ヤルタ協定,1945,1945,1945年
アメリカ軍,1945,1945,1945年
硫黄島占領,1945,1945,1945年
アメリカ軍,1945,1945,1945年
沖縄本島上陸,1945,1945,1945年
ベルリン陥落,1945,1945,1945年
ドイツ無条件降伏,1945,1945,1945年
ポツダム会談,1907,1945,1945年@7年
トルーマン,1884,1972,1884年@1972年
広島に原爆投下,1945,1945,1945年
アメリカ広島に原爆投下,1945,1945,1945年
ソ連,1945,1945,1945年
対日宣戦,1945,1945,1945年
長崎に原爆投下,1945,1945,1945年
アメリカ長崎に原爆投下,1945,1945,1945年
日本降伏,1945,1945,1945年
ダンバートン＝オークス会議,1908,1944,1944年@8年
サンフランシスコ会議,1904,1945,1945年@4年
ブレトン＝ウッズ会講,1944,1944,1944年
ニュルンベルク裁判,1945,1946,1945年@46年
東京裁判,1946,1948,1946年@48年
極東国際軍事裁判,1946,1948,1946年@48年
マッカーサー,1880,1964,1880年@1964年
吉田内閣,1946,1954,1946年@47年@48年@54年
アトリー内閣,1945,1951,1945年@51年
重要産業国有化,1946,1949,1946年@49年
チャーチル,1874,1965,1874年@1965年
イーデン,1897,1977,1897年@1977年
スエズ出兵,1956,1956,1956年
エール,1949,1949,1949年
イギリス連邦離脱,1949,1949,1949年
第四共和政,1946,1958,1946年@58年
ティトー,1892,1980,1892年@1980年
コミンフォルム,1948,1948,1948年
ユーゴスラヴィアを除名,1948,1948,1948年
マーシャル,1880,1959,1880年@1959年
マーシャル＝プラン,1947,1947,1947年
ヨーロッパ経済復興援助計画,1947,1947,1947年
ヨーロッパ経済協力機構,1948,1948,1948年
OEEC,1948,1948,1948年
チェコスロヴァキア＝クーデタ,1948,1948,1948年
西ヨーロッパ連合条約,1948,1948,1948年
プリュッセル条約,1948,1948,1948年
西側管理地区通貨改革,1948,1948,1948年
ベルリン封鎖,1948,1948,1948年
ソ連・西ドイツ国交回復,1955,1955,1955年
不平等条約撤廃,1943,1943,1943年
国共停戦協定,1946,1946,1946年
政治協商会議,1946,1946,1946年
毛沢東,1893,1976,1893年@1976年
周恩来,1898,1976,1898年@1976年
蔣介石,1887,1975,1887年@1975年
土地改革,1950,1950,1950年
土地改革法,1950,1950,1950年
朝鮮戦争,1950,1953,1950年@53年
第1次五カ年計画,1953,5719,1953年@5719年
中国第1次五カ年計画,1953,5719,1953年@5719年
金日成,1912,1994,1912年@94年
李承晩,1875,1965,1875年@1965年
フィリピン独立,1946,1946,1946年
フィリピン共和国独立,1946,1946,1946年
スカルノ,1901,1970,1901年@70年
ハーグ協定,1949,1949,1949年
インドネシア,1965,1965,1965年
国連脱退,1965,1965,1965年
ホー＝チ＝ミン,1890,1969,1890年@1969年
インドシナ戦争,1946,1954,1946年@54年
バオダイ,1914,1997,1914年@97年
ジュネーヴ会議,1904,1954,1954年@4年
ゴ＝ディン＝ジエム,1901,1963,1901年@63年
シハヌーク,1922,2012,1922年@2012年
シアヌーク,1922,2012,1922年@2012年
ビルマ独立,1948,1948,1948年
ネ＝ウィン,1911,2002,1911年@2002年
シンガポール,1965,1965,1965年
分離・独立,1965,1965,1965年
インド独立法,1947,1947,1947年
インド独立,1947,1947,1947年
インド共和国,1950,1950,1950年
ジンナー,1876,1948,1876年@1948年
パキスタン共和国独立,1947,1947,1947年
スリランカ独立,1948,1948,1948年
セイロン独立,1948,1948,1948年
パレスチナ戦争,1948,1949,1948年@49年
第1次中東戦争,1948,1949,1948年@49年
朝鮮戦争,1950,1953,1950年@53年
マッカーサー,1880,1964,1880年@1964年
中華人民共和国の人民義勇軍派遣,1950,1950,1950年
サンフランシスコ講和会議,1951,1951,1951年
日米安全保障条約,1951,1951,1951年
日ソ国交回復,1956,1956,1956年
日本の国連加盟,1956,1956,1956年
米比相互防衛条約,1951,1951,1951年
米韓相互防衛条約,1953,1953,1953年
米華相互防衛条約,1954,1954,1954年
太平洋安全保障条約,1951,1951,1951年
ANZUS,1951,1951,1951年
トルコ＝イラク相互防衛条約,1955,1955,1955年
第4次五カ年計画,1946,1950,1946年@50年
スターリンの死,1953,1953,1953年
フルシチョフ,1894,1971,1894年@1971年
コミンフォルム解散,1956,1956,1956年
ポーランド反政府反ソ暴動,1956,1956,1956年
ポズナニ暴動,1956,1956,1956年
ゴムウカ,1905,1982,1905年@82年
ゴムルカ,1905,1982,1905年@82年
ハンガリー反ソ暴動,1956,1956,1956年
ハンガリー事件,1956,1956,1956年
ナジ＝イムレ,1895,1958,1895年@1958年
フルシチョフ訪米,1959,1959,1959年
トルーマン,1884,1972,1884年@1972年
アイゼンハウアー,1890,1969,1890年@1969年
クーデンホフ＝カレルギー,1894,1972,1894年@1972年
シューマン,1886,1963,1886年@1963年
ド＝ゴール,1890,1970,1890年@1970年
フランスの中国承認,1964,1964,1964年
フランス,1966,1966,1966年
NATO軍事機構脱退,1966,1966,1966年
五月危機,1905,1968,1968年@5年
五月革命,1905,1968,1968年@5年
ド＝ゴール退陣,1969,1969,1969年
ウィルソン内閣,1964,1970,1964年@70年
第1次ウィルソン内閣,1964,1970,1964年@70年
スエズ以東より撤兵,1968,1968,1968年
大連合政府,1966,1969,1966年@69年
コロンボ会議,1954,1954,1954年
ネルー・周恩来会談,1954,1954,1954年
アジア＝アフリカ会議,1955,1955,1955年
バンドン会議,1955,1955,1955年
ティトー,1892,1980,1892年@1980年
エジプト革命,1952,1952,1952年
ナギブ,1901,1984,1901年@84年
ナセル,1918,1970,1918年@70年
スエズ運河国有化,1956,1956,1956年
スエズ戦争,1956,1957,1956年@57年
第2次中東戦争,1956,1957,1956年@57年
イラク革命,1958,1958,1958年
カセム,1914,1963,1914年@63年
スーダン独立,1956,1956,1956年
モロッコ独立,1956,1956,1956年
チュニジア独立,1956,1956,1956年
アルジェリア戦争,1954,1962,1954年@62年
エヴィアン協定,1962,1962,1962年
アルジェリア独立,1962,1962,1962年
ガーナ独立,1957,1957,1957年
エンクルマ,1909,1972,1909年@72年
ギニア独立,1958,1958,1958年
セク＝トゥーレ,1922,1984,1922年@84年
コンゴ独立,1960,1960,1960年
コンゴ動乱,1960,1965,1960年@65年
ルムンバ,1925,1961,1925年@61年
ナイジェリア内戦,1967,1970,1967年@70年
ビアフラ戦争,1967,1970,1967年@70年
グアテマラ左翼政権,1950,1954,1950年@54年
ペロン,1895,1974,1895年@1974年
バティスタ政権,1940,1958,1940年@44年@52年@58年
キューバ革命,1959,1959,1959年
カストロ,1926,1926,1926年
ゲバラ,1928,1967,1928年@67年
キューバ危機,1962,1962,1962年
ボリビア革命,1952,1952,1952年
ヴァルガス,1883,1954,1883年@1954年
劉少奇,1898,1969,1898年@1969年
チベット反乱,1959,1959,1959年
ダライ＝ラマ14世,1935,1935,1935年
中印国境紛争,1959,1962,1959年@62年
中ソ技術協定破棄,1959,1959,1959年
林彪,1908,1971,1908年@71年
江青,1913,1991,1913年頃@91年
鄧小平,1904,1997,1904年@97年
ゴ＝ディン＝ジエム,1901,1963,1901年@63年
トンキン湾事件,1964,1964,1964年
北ベトナム爆撃,1965,1965,1965年
北爆,1965,1965,1965年
ベトナム戦争,1965,1973,1965年@73年
パリ和平会談,1968,1973,1968年@73年
アメリカ軍のベトナム撤退,1973,1973,1973年
サイゴン攻略,1975,1975,1975年
民主カンプチア,1976,1979,1976年@79年
民主カンボジア,1976,1979,1976年@79年
張勉内閣,1960,1961,1960年@61年
韓国軍部クーデタ,1961,1961,1961年
朴正熙,1917,1979,1917年@79年
マルコス,1917,1989,1917年@89年
リー＝クアンユー,1923,1923,1923年
マハティール,1925,1925,1925年
ネ＝ウィン,1911,2002,1911年@2002年
九・三〇事件,1965,1965,1965年
軍部クーデタ,1965,1965,1965年
スハルト,1921,2008,1921年@2008年
イラン石油国有化,1951,1951,1951年
モサデグ,1881,1967,1881年@1967年
パフレヴィー2世,1919,1980,1919年@80年
ケネディ,1917,1963,1917年@63年
部分的核実験停止条約,1963,1963,1963年
ケネディ暗殺,1963,1963,1963年
ジョンソン,1908,1973,1908年@73年
キング牧師,1929,1968,1929年@68年
ベトナム介入,1965,1965,1965年
ニクソン,1913,1994,1913年@94年
キッシンジャー,1923,1923,1923年
ベトナム撤退,1973,1973,1973年
ニクソン辞任,1974,1974,1974年
フルシチョフ解任,1964,1964,1964年
フルシチョフ失脚,1964,1964,1964年
ブレジネフ,1906,1982,1906年@82年
コスイギン,1904,1980,1904年@80年
ドプチェク,1921,1992,1921年@92年
ソ連のチェコスロヴァキア軍事介入,1968,1968,1968年
サハロフ,1921,1989,1921年@89年
ポーランド反政府運動,1970,1970,1970年
第4次中東戦争,1973,1973,1973年
石油危機,1973,1973,1973年
第1次オイル＝ショック,1973,1973,1973年
第五福竜丸事件,1954,1954,1954年
ラッセル・アインシュタイン宣言,1955,1955,1955年
パートランド＝ラッセル,1872,1970,1872年@1970年
原水爆禁止世界大会,1955,1955,1955年
バグウォッシュ会議,1957,1957,1957年
部分的核実験停止条約,1963,1963,1963年
核戦争防止協定,1973,1973,1973年
包括的核実験禁止条約,1996,1996,1996年
CTBT,1996,1996,1996年
ブラント,1913,1992,1913年@92年
ソ連＝西ドイツ武力不行使条約,1970,1970,1970年
モスクワ条約,1970,1970,1970年
西ドイツ＝ポーランド国交正常化,1970,1970,1970年
東西ドイツ,1973,1973,1973年
国連同時加盟,1973,1973,1973年
シュミット,1918,1918,1918年
全欧安保協力会議,1975,1975,1975年
ポルトガル民主化,1974,1974,1974年
フランコ死亡,1975,1975,1975年
ファン＝カルロス1世,1938,1938,1938年
中国の国連代表権交替,1971,1971,1971年
ニクソン訪中,1972,1972,1972年
田中内閣,1972,1974,1972年@74年
日中共同声明,1972,1972,1972年
日中平和友好条約,1978,1978,1978年
サッチャー,1925,2013,1925年@2013年
フォークランド戦争,1904,1982,1982年@4年
メージャー,1943,1943,1943年
ブレア,1953,1953,1953年
ジスカールデスタン,1926,1926,1926年
ミッテラン,1916,1996,1916年@96年
シラク,1932,1932,1932年
コール,1930,1930,1930年
シュレーダー,1944,1944,1944年
カーター,1924,1924,1924年
米中国交正常化,1979,1979,1979年
レーガン,1911,2004,1911年@2004年
プラザ合意,1985,1985,1985年
ブッシュ,1924,1924,1924年
湾岸戦争,1901,1991,1991年@1年
クリントン,1946,1946,1946年
ブッシュ,1946,1946,1946年
同時多発テロ,2001,2001,2001年
九・一一事件,2001,2001,2001年
ソ連,1979,1979,1979年
アフガニスタンに軍事介入,1979,1979,1979年
アンドロポフ,1914,1984,1914年@84年
チェルネンコ,1911,1985,1911年@85年
ゴルバチョフ,1931,1931,1931年
チェルノブイリ原子力発電所事故,1986,1986,1986年
新ベオグラード宣言,1988,1988,1988年
保守派クーデタ,1991,1991,1991年
反ゴルバチョフ＝クーデタ,1991,1991,1991年
ソ連共産党解散,1991,1991,1991年
バルト3国独立回復,1991,1991,1991年
ソ連消滅,1991,1991,1991年
エリツィン,1931,2007,1931年@2007年
プーチン,1952,1952,1952年
ワレサ,1943,1943,1943年
ヤルゼルスキ,1923,1923,1923年
ホネカー退陣,1989,1989,1989年
ベルリンの壁開放,1989,1989,1989年
ハヴェル,1936,2011,1936年@2011年
周恩来死去,1976,1976,1976年
毛沢東死去,1976,1976,1976年
華国鋒,1921,2008,1921年@2008年
四人組逮捕,1976,1976,1976年
鄧小平,1904,1997,1904年@97年
人民公社解体,1985,1985,1985年
米中国交正常化,1979,1979,1979年
胡耀邦,1913,1989,1913年@89年
趙紫陽,1919,2005,1919年@2005年
天安門事件,1989,1989,1989年
第2次天安門事件,1989,1989,1989年
江沢民,1926,1989,1926年@1989年
朱鎔基,1928,1928,1928年
香港返還,1997,1997,1997年
マカオ返還,1999,1999,1999年
胡錦濤,1942,1942,1942年
温家宝,1942,1942,1942年
ベトナム軍のカンポジア侵攻,1978,1978,1978年
カンポジア人民共和国,1979,1979,1979年
中越戦争,1979,1979,1979年
中国＝ベトナム戦争,1979,1979,1979年
ベトナム軍のカンボジア撤退,1989,1989,1989年
金正日,1942,2011,1942年@2011年
エチオピア革命,1974,1974,1974年
ハイレ＝セラシエ,1892,1975,1892年@1975年
東南アジア友好協力条約,1976,1976,1976年
ホーク,1929,1929,1929年
第3次中東戦争,1967,1967,1967年
6日間戦争,1967,1967,1967年
サダト,1918,1981,1918年@81年
第4次中東戦争,1973,1973,1973年
